frame,track_id,class_id,class_name,conf,x1,y1,x2,y2,cx,cy,source
0,24,3,bike,0.789156436920166,1069.985107421875,102.18075561523438,1096.7265625,135.14276123046875,1083.3558349609375,118.66175842285156,uvh26
0,25,3,bike,0.7803872227668762,1288.46142578125,26.711410522460938,1310.4517822265625,61.99176788330078,1299.4566040039062,44.35158920288086,uvh26
0,26,3,bike,0.7733333706855774,912.5953369140625,155.5424346923828,950.8786010742188,199.98777770996094,931.7369689941406,177.76510620117188,uvh26
0,27,3,bike,0.7686604261398315,868.9002685546875,550.5401611328125,942.7817993164062,626.8789672851562,905.8410339355469,588.7095642089844,uvh26
0,28,2,car,0.7558322548866272,1361.9293212890625,45.790687561035156,1404.9591064453125,82.41253662109375,1383.4442138671875,64.10161209106445,uvh26
0,29,3,bike,0.7424407005310059,517.2100830078125,215.43429565429688,564.8575439453125,259.86083984375,541.0338134765625,237.64756774902344,uvh26
0,30,3,bike,0.7306402921676636,1303.96728515625,12.209168434143066,1320.2850341796875,38.5811767578125,1312.1261596679688,25.395172595977783,uvh26
0,31,8,auto,0.7234556674957275,1037.432373046875,83.13521575927734,1073.1082763671875,121.74462127685547,1055.2703247070312,102.4399185180664,uvh26
0,32,3,bike,0.7180655598640442,1159.061767578125,68.16091918945312,1178.7877197265625,100.81800079345703,1168.9247436523438,84.48945999145508,uvh26
0,33,2,car,0.7146572470664978,1300.3828125,87.85623168945312,1355.8375244140625,136.28810119628906,1328.1101684570312,112.0721664428711,uvh26
0,34,3,bike,0.7058325409889221,749.3701171875,289.75164794921875,804.7628784179688,365.02447509765625,777.0664978027344,327.3880615234375,uvh26
0,35,8,auto,0.685581386089325,900.208740234375,122.83354949951172,947.60498046875,168.0379638671875,923.9068603515625,145.4357566833496,uvh26
0,36,3,bike,0.6755974292755127,659.953857421875,304.03265380859375,719.4841918945312,371.77825927734375,689.7190246582031,337.90545654296875,uvh26
0,37,2,car,0.588001012802124,1089.38671875,56.37443923950195,1137.603271484375,89.14439392089844,1113.4949951171875,72.7594165802002,uvh26
0,38,2,car,0.5703168511390686,1198.3387451171875,143.30099487304688,1268.3690185546875,192.6008758544922,1233.3538818359375,167.95093536376953,uvh26
0,39,3,bike,0.5665326714515686,1327.3751220703125,279.51849365234375,1389.3111572265625,333.2528381347656,1358.3431396484375,306.3856658935547,uvh26
0,40,2,car,0.5647196173667908,268.4125061035156,98.02125549316406,318.3441467285156,136.9419403076172,293.3783264160156,117.48159790039062,uvh26
0,41,3,bike,0.5347641110420227,898.4855346679688,148.11068725585938,923.6460571289062,190.6029510498047,911.0657958984375,169.35681915283203,uvh26
0,42,3,bike,0.5193944573402405,231.047607421875,72.30873107910156,248.96714782714844,103.12450408935547,240.00737762451172,87.71661758422852,uvh26
0,43,2,car,0.5176696181297302,1198.58935546875,143.41864013671875,1267.9727783203125,192.557373046875,1233.2810668945312,167.98800659179688,uvh26
0,44,3,bike,0.47691649198532104,1144.718505859375,91.52763366699219,1164.553955078125,135.49899291992188,1154.63623046875,113.51331329345703,uvh26
0,45,2,car,0.47200390696525574,1018.20361328125,123.4200439453125,1099.173095703125,174.625244140625,1058.6883544921875,149.02264404296875,uvh26
0,46,2,car,0.4595111608505249,1300.455322265625,87.83895874023438,1356.6265869140625,136.4931640625,1328.5409545898438,112.16606140136719,uvh26
0,47,3,bike,0.43309757113456726,1306.2694091796875,187.6516571044922,1351.0496826171875,253.6161651611328,1328.6595458984375,220.6339111328125,uvh26
0,48,2,car,0.36364543437957764,1399.3175048828125,11.709407806396484,1430.121337890625,40.364288330078125,1414.7194213867188,26.036848068237305,uvh26
0,49,2,car,0.30304792523384094,1017.8316650390625,123.62603759765625,1098.298828125,173.4478759765625,1058.0652465820312,148.53695678710938,uvh26
0,50,3,bike,0.2917514741420746,742.3308715820312,286.85223388671875,798.7090454101562,338.30267333984375,770.5199584960938,312.57745361328125,uvh26
0,2,0,pedestrian,0.6278210878372192,974.1541748046875,223.12017822265625,996.177490234375,262.1014404296875,985.1658325195312,242.61080932617188,coco_person
0,3,0,pedestrian,0.5531710386276245,1172.166015625,635.4169921875,1200.4442138671875,691.4591674804688,1186.3051147460938,663.4380798339844,coco_person
0,4,0,pedestrian,0.5476771593093872,1377.04248046875,208.0447235107422,1394.4967041015625,255.0417938232422,1385.7695922851562,231.5432586669922,coco_person
0,8,0,pedestrian,0.44502684473991394,1386.653076171875,176.44235229492188,1406.2581787109375,217.7650604248047,1396.4556274414062,197.10370635986328,coco_person
0,11,0,pedestrian,0.36634716391563416,1347.45263671875,188.66481018066406,1362.5081787109375,231.85618591308594,1354.9804077148438,210.260498046875,coco_person
1,1,8,auto,0.9222995042800903,787.60400390625,568.162109375,916.4009399414062,687.5845336914062,852.0024719238281,627.8733215332031,uvh26
1,2,8,auto,0.9179080128669739,1164.7861328125,112.7125244140625,1210.2265625,160.1614532470703,1187.50634765625,136.4369888305664,uvh26
1,3,8,auto,0.9180054664611816,201.4195098876953,162.5915985107422,260.3620300292969,213.60971069335938,230.8907699584961,188.10065460205078,uvh26
1,4,8,auto,0.8981474041938782,669.1569213867188,599.1299438476562,796.8547973632812,714.2442626953125,733.005859375,656.6871032714844,uvh26
1,5,8,auto,0.8973566293716431,602.0252685546875,631.4118041992188,732.166748046875,719.3946533203125,667.0960083007812,675.4032287597656,uvh26
1,6,8,auto,0.8930477499961853,1022.5460815429688,285.559814453125,1091.373046875,358.76214599609375,1056.9595642089844,322.1609802246094,uvh26
1,7,3,bike,0.8837494254112244,1009.1708374023438,164.03955078125,1046.04638671875,212.7523651123047,1027.6086120605469,188.39595794677734,uvh26
1,8,3,bike,0.8966431021690369,1074.16357421875,406.0062255859375,1147.675537109375,473.52227783203125,1110.9195556640625,439.7642517089844,uvh26
1,9,3,bike,0.8644334077835083,108.58740234375,651.5240478515625,186.8754425048828,720.0,147.7314224243164,685.7620239257812,uvh26
1,10,3,bike,0.8327319025993347,252.2517547607422,229.0562744140625,306.2046813964844,277.4837646484375,279.2282180786133,253.27001953125,uvh26
1,11,3,bike,0.8205469846725464,142.2145233154297,228.52972412109375,189.88455200195312,274.27294921875,166.0495376586914,251.40133666992188,uvh26
1,12,3,bike,0.8488205075263977,246.2408447265625,121.59148406982422,267.1529235839844,158.35626220703125,256.69688415527344,139.97387313842773,uvh26
1,13,8,auto,0.8392658233642578,925.8433227539062,572.6478881835938,1045.3953857421875,683.7752685546875,985.6193542480469,628.2115783691406,uvh26
1,14,8,auto,0.8344016671180725,605.9820556640625,324.1894226074219,688.476318359375,394.0289611816406,647.2291870117188,359.10919189453125,uvh26
1,15,3,bike,0.8423010110855103,787.0617065429688,218.66787719726562,823.4478149414062,266.8163146972656,805.2547607421875,242.74209594726562,uvh26
1,16,2,car,0.8104179501533508,1237.8270263671875,90.16023254394531,1297.197021484375,133.59080505371094,1267.5120239257812,111.87551879882812,uvh26
1,17,3,bike,0.6016463041305542,659.7622680664062,266.2867431640625,707.1023559570312,330.1822814941406,683.4323120117188,298.23451232910156,uvh26
1,18,3,bike,0.7411571741104126,246.3944549560547,205.66043090820312,288.9119567871094,248.85157775878906,267.65320587158203,227.2560043334961,uvh26
1,19,8,auto,0.829003632068634,847.6404418945312,244.38047790527344,928.5817260742188,334.2867126464844,888.111083984375,289.3335952758789,uvh26
1,20,3,bike,0.8177980780601501,1115.0872802734375,153.17303466796875,1151.5914306640625,197.81930541992188,1133.33935546875,175.4961700439453,uvh26
1,21,3,bike,0.8119006752967834,767.5903930664062,199.9316864013672,801.022216796875,245.82666015625,784.3063049316406,222.8791732788086,uvh26
1,22,3,bike,0.7542507648468018,1131.5859375,132.87741088867188,1163.551513671875,173.88795471191406,1147.5687255859375,153.38268280029297,uvh26
1,23,8,auto,0.7694242000579834,406.50360107421875,111.42461395263672,459.25372314453125,154.2458953857422,432.878662109375,132.83525466918945,uvh26
1,24,3,bike,0.7866705656051636,1072.1900634765625,101.5651626586914,1098.3839111328125,133.8755340576172,1085.2869873046875,117.7203483581543,uvh26
1,25,3,bike,0.7880001664161682,1290.3421630859375,26.099376678466797,1311.824462890625,60.5472526550293,1301.0833129882812,43.32331466674805,uvh26
1,26,3,bike,0.7862398028373718,916.286376953125,154.18910217285156,954.4291381835938,198.4641571044922,935.3577575683594,176.32662963867188,uvh26
1,27,3,bike,0.7673397064208984,869.0570678710938,550.591796875,943.0496215820312,627.0458374023438,906.0533447265625,588.8188171386719,uvh26
1,28,2,car,0.7950780987739563,1360.95263671875,46.27930450439453,1403.9913330078125,82.90958404541016,1382.4719848632812,64.59444427490234,uvh26
1,29,3,bike,0.778117299079895,518.3643798828125,215.20851135253906,566.0758056640625,259.7034606933594,542.2200927734375,237.45598602294922,uvh26
1,30,3,bike,0.7531641125679016,1304.984619140625,11.044239044189453,1321.4151611328125,37.5954475402832,1313.1998901367188,24.319843292236328,uvh26
1,31,8,auto,0.7678643465042114,1038.1767578125,82.90204620361328,1073.8699951171875,121.5204086303711,1056.0233764648438,102.21122741699219,uvh26
1,32,3,bike,0.6889716982841492,1160.4713134765625,67.51326751708984,1180.1917724609375,100.11405944824219,1170.33154296875,83.81366348266602,uvh26
1,33,2,car,0.713111162185669,1298.7734375,88.30079650878906,1354.7078857421875,137.15118408203125,1326.7406616210938,112.72599029541016,uvh26
1,34,3,bike,0.7411519885063171,750.7798461914062,297.87420654296875,800.0186157226562,364.6534729003906,775.3992309570312,331.2638397216797,uvh26
1,35,8,auto,0.6814943552017212,899.8004150390625,122.79730224609375,948.1266479492188,168.90464782714844,923.9635314941406,145.8509750366211,uvh26
1,36,3,bike,0.7513370513916016,657.4994506835938,301.2695617675781,718.8760375976562,371.1147155761719,688.187744140625,336.192138671875,uvh26
1,37,2,car,0.6122353076934814,1089.37255859375,56.19209289550781,1137.6407470703125,88.99978637695312,1113.5066528320312,72.59593963623047,uvh26
1,38,2,car,0.4627112150192261,1196.3955078125,144.0774688720703,1266.0906982421875,193.13510131835938,1231.2431030273438,168.60628509521484,uvh26
1,39,3,bike,0.4953322410583496,1329.9581298828125,279.7315368652344,1391.445068359375,333.0718688964844,1360.7015991210938,306.4017028808594,uvh26
1,40,2,car,0.602143406867981,269.25860595703125,98.34941864013672,319.1140441894531,137.19468688964844,294.1863250732422,117.77205276489258,uvh26
1,42,3,bike,0.5076301097869873,232.04832458496094,72.30231475830078,249.8640594482422,102.92072296142578,240.95619201660156,87.61151885986328,uvh26
1,43,2,car,0.5301996469497681,1196.90966796875,143.95550537109375,1266.56689453125,193.27862548828125,1231.73828125,168.6170654296875,uvh26
1,44,3,bike,0.50506192445755,1144.7137451171875,91.0455093383789,1164.779052734375,135.5284423828125,1154.7463989257812,113.2869758605957,uvh26
1,45,2,car,0.4651998281478882,1021.1581420898438,122.9083251953125,1101.37158203125,173.6232452392578,1061.2648620605469,148.26578521728516,uvh26
1,46,2,car,0.4987628161907196,1298.60400390625,88.2662582397461,1355.473876953125,137.53086853027344,1327.0389404296875,112.89856338500977,uvh26
1,47,3,bike,0.4564410150051117,1307.0750732421875,187.24093627929688,1352.134033203125,253.56381225585938,1329.6045532226562,220.40237426757812,uvh26
1,48,2,car,0.3253973424434662,1398.1749267578125,10.945996284484863,1430.1500244140625,40.69834899902344,1414.1624755859375,25.82217264175415,uvh26
1,49,2,car,0.289217472076416,1019.1774291992188,123.1487808227539,1100.136962890625,173.28826904296875,1059.6571960449219,148.21852493286133,uvh26
1,50,3,bike,0.34342655539512634,741.476806640625,286.13818359375,796.2537231445312,336.1016845703125,768.8652648925781,311.11993408203125,uvh26
1,2,0,pedestrian,0.5994383096694946,973.6220703125,223.06369018554688,995.7467651367188,262.21533203125,984.6844177246094,242.63951110839844,coco_person
1,3,0,pedestrian,0.5625143647193909,1172.587890625,635.66748046875,1200.7215576171875,691.4191284179688,1186.6547241210938,663.5433044433594,coco_person
1,4,0,pedestrian,0.5455418825149536,1377.892578125,208.31076049804688,1395.3189697265625,255.13906860351562,1386.6057739257812,231.72491455078125,coco_person
1,8,0,pedestrian,0.4296639561653137,1387.3125,176.5338897705078,1405.510986328125,214.82041931152344,1396.4117431640625,195.67715454101562,coco_person
1,11,0,pedestrian,0.39376798272132874,1347.3837890625,188.42977905273438,1362.611083984375,232.1145782470703,1354.9974365234375,210.27217864990234,coco_person
2,1,8,auto,0.9214224815368652,787.67578125,568.0393676757812,916.5844116210938,687.5855102539062,852.1300964355469,627.8124389648438,uvh26
2,2,8,auto,0.914063036441803,1163.6968994140625,112.94348907470703,1209.2125244140625,160.48046875,1186.4547119140625,136.71197891235352,uvh26
2,3,8,auto,0.9152493476867676,201.4490966796875,162.61129760742188,260.3579406738281,213.60098266601562,230.9035186767578,188.10614013671875,uvh26
2,4,8,auto,0.8980730772018433,669.20068359375,599.1000366210938,796.9042358398438,714.2134399414062,733.0524597167969,656.65673828125,uvh26
2,5,8,auto,0.8967498540878296,602.0245971679688,631.3897094726562,732.1414794921875,719.353515625,667.0830383300781,675.3716125488281,uvh26
2,6,8,auto,0.8964158892631531,1021.2621459960938,286.26971435546875,1089.987060546875,359.34332275390625,1055.6246032714844,322.8065185546875,uvh26
2,7,3,bike,0.8721441030502319,1007.4910888671875,164.27764892578125,1044.3612060546875,212.995361328125,1025.9261474609375,188.63650512695312,uvh26
2,8,3,bike,0.9044055938720703,1072.09765625,405.9438171386719,1145.045166015625,472.92730712890625,1108.5714111328125,439.43556213378906,uvh26
2,9,3,bike,0.6350037455558777,100.53057861328125,658.2775268554688,171.3893280029297,720.0,135.95995330810547,689.1387634277344,uvh26
2,10,3,bike,0.7126061320304871,246.7197265625,227.5441131591797,302.85870361328125,278.0655822753906,274.7892150878906,252.80484771728516,uvh26
2,11,3,bike,0.8360459208488464,137.9426727294922,227.4699249267578,185.9324951171875,273.5330810546875,161.93758392333984,250.50150299072266,uvh26
2,12,3,bike,0.8621206283569336,245.29563903808594,121.08385467529297,266.31634521484375,158.00173950195312,255.80599212646484,139.54279708862305,uvh26
2,13,8,auto,0.8408096432685852,925.7749633789062,572.6644897460938,1045.356201171875,683.819091796875,985.5655822753906,628.2417907714844,uvh26
2,14,8,auto,0.8532613515853882,603.5947265625,323.55255126953125,686.5408935546875,393.8009338378906,645.0678100585938,358.67674255371094,uvh26
2,15,3,bike,0.8523374199867249,790.9757690429688,216.43043518066406,827.67724609375,264.9941711425781,809.3265075683594,240.7123031616211,uvh26
2,16,2,car,0.7813959717750549,1236.5262451171875,90.3933334350586,1296.5177001953125,134.2983856201172,1266.52197265625,112.34585952758789,uvh26
2,17,3,bike,0.6695801019668579,670.8389892578125,265.6233825683594,712.0991821289062,321.2832336425781,691.4690856933594,293.45330810546875,uvh26
2,18,3,bike,0.6767932772636414,251.6843719482422,206.5513458251953,296.1349792480469,251.5519561767578,273.90967559814453,229.05165100097656,uvh26
2,19,8,auto,0.8530313372612,846.0298461914062,245.01544189453125,927.2684936523438,335.2403869628906,886.649169921875,290.12791442871094,uvh26
2,20,3,bike,0.821251392364502,1113.519775390625,153.45751953125,1150.05029296875,198.22000122070312,1131.7850341796875,175.83876037597656,uvh26
2,21,3,bike,0.8220850229263306,769.7972412109375,199.5086212158203,802.8692016601562,244.79017639160156,786.3332214355469,222.14939880371094,uvh26
2,22,3,bike,0.7078498005867004,1130.5843505859375,133.41952514648438,1162.9031982421875,174.88031005859375,1146.7437744140625,154.14991760253906,uvh26
2,23,8,auto,0.7335993051528931,407.2657775878906,111.54032897949219,459.9040832519531,154.21441650390625,433.5849304199219,132.87737274169922,uvh26
2,24,3,bike,0.6712161898612976,1074.334228515625,100.97540283203125,1100.038818359375,132.66253662109375,1087.1865234375,116.8189697265625,uvh26
2,25,3,bike,0.799989640712738,1291.7803955078125,25.589096069335938,1312.8575439453125,59.331214904785156,1302.3189697265625,42.46015548706055,uvh26
2,26,3,bike,0.7697144150733948,920.0199584960938,154.0799560546875,957.6243896484375,197.7420196533203,938.8221740722656,175.9109878540039,uvh26
2,27,3,bike,0.7774185538291931,869.2327270507812,550.6224975585938,942.9456176757812,626.7853393554688,906.0891723632812,588.7039184570312,uvh26
2,28,2,car,0.8138606548309326,1359.7890625,46.76993942260742,1403.437744140625,83.94068145751953,1381.6134033203125,65.35531044006348,uvh26
2,29,3,bike,0.7651594281196594,521.1275634765625,215.65370178222656,568.396240234375,259.7245178222656,544.7619018554688,237.6891098022461,uvh26
2,30,3,bike,0.7843780517578125,1306.02685546875,10.378300666809082,1322.5689697265625,37.110076904296875,1314.2979125976562,23.74418878555298,uvh26
2,31,8,auto,0.8151959776878357,1038.5814208984375,82.86115264892578,1074.2220458984375,121.41168212890625,1056.4017333984375,102.13641738891602,uvh26
2,32,3,bike,0.6812655329704285,1161.80078125,67.26117706298828,1181.3641357421875,99.50315856933594,1171.5824584960938,83.38216781616211,uvh26
2,33,2,car,0.77528315782547,1297.352783203125,89.28148651123047,1353.0953369140625,137.94287109375,1325.2240600585938,113.61217880249023,uvh26
2,34,3,bike,0.7778763175010681,749.4808959960938,302.23797607421875,795.2733154296875,364.0968933105469,772.3771057128906,333.1674346923828,uvh26
2,35,8,auto,0.7136040329933167,900.1245727539062,122.82061004638672,948.1585083007812,168.65293884277344,924.1415405273438,145.73677444458008,uvh26
2,36,3,bike,0.8153662085533142,653.2875366210938,295.7424621582031,718.90771484375,370.56866455078125,686.0976257324219,333.1555633544922,uvh26
2,37,2,car,0.6236948370933533,1089.388427734375,56.26219940185547,1137.68994140625,89.09565734863281,1113.5391845703125,72.67892837524414,uvh26
2,38,2,car,0.5491194725036621,1194.5313720703125,144.74327087402344,1264.9368896484375,194.31649780273438,1229.734130859375,169.5298843383789,uvh26
2,39,3,bike,0.2432941198348999,1332.673828125,280.12762451171875,1393.697509765625,333.0587463378906,1363.1856689453125,306.5931854248047,uvh26
2,40,2,car,0.5716140866279602,270.36444091796875,99.31746673583984,319.6870422363281,137.7226104736328,295.02574157714844,118.52003860473633,uvh26
2,42,3,bike,0.44011449813842773,233.20985412597656,73.6247329711914,250.70631408691406,103.65294647216797,241.9580841064453,88.63883972167969,uvh26
2,43,2,car,0.4028971195220947,1194.9820556640625,144.88638305664062,1265.017333984375,194.47122192382812,1229.9996948242188,169.67880249023438,uvh26
2,44,3,bike,0.4563596248626709,1144.5693359375,90.84510040283203,1164.7449951171875,135.5700225830078,1154.6571655273438,113.20756149291992,uvh26
2,45,2,car,0.4183846116065979,1022.9677734375,122.41889953613281,1101.9539794921875,172.35252380371094,1062.4608764648438,147.38571166992188,uvh26
2,47,3,bike,0.44164255261421204,1307.6832275390625,186.92591857910156,1353.060791015625,253.59066772460938,1330.3720092773438,220.25829315185547,uvh26
2,48,2,car,0.29675227403640747,1397.301025390625,10.467601776123047,1430.69677734375,41.5357780456543,1413.9989013671875,26.001689910888672,uvh26
2,49,2,car,0.3865169286727905,1021.9520874023438,122.58101654052734,1102.126953125,172.22784423828125,1062.0395202636719,147.4044303894043,uvh26
2,50,3,bike,0.370723158121109,739.8215942382812,285.08831787109375,795.3406372070312,335.67767333984375,767.5811157226562,310.38299560546875,uvh26
2,2,0,pedestrian,0.5195282101631165,973.44091796875,223.3557891845703,995.501953125,262.2636413574219,984.471435546875,242.8097152709961,coco_person
2,3,0,pedestrian,0.5681269764900208,1172.5345458984375,635.7843627929688,1200.61669921875,691.428466796875,1186.5756225585938,663.6064147949219,coco_person
2,4,0,pedestrian,0.5534899830818176,1377.4224853515625,208.39132690429688,1394.8043212890625,255.07334899902344,1386.1134033203125,231.73233795166016,coco_person
2,8,0,pedestrian,0.3499618470668793,1387.071533203125,176.8345489501953,1405.6343994140625,215.84402465820312,1396.3529663085938,196.33928680419922,coco_person
3,1,8,auto,0.9214134812355042,787.6445922851562,567.9371948242188,916.6227416992188,687.5763549804688,852.1336669921875,627.7567749023438,uvh26
3,2,8,auto,0.9100574851036072,1162.8447265625,113.19589233398438,1208.25439453125,160.63821411132812,1185.549560546875,136.91705322265625,uvh26
3,3,8,auto,0.9147611856460571,201.55406188964844,162.63723754882812,260.4068908691406,213.578125,230.98047637939453,188.10768127441406,uvh26
3,4,8,auto,0.8967494964599609,669.2698364257812,599.173828125,797.0038452148438,714.303466796875,733.1368408203125,656.7386474609375,uvh26
3,5,8,auto,0.8953525424003601,601.6981201171875,631.147705078125,732.9884033203125,719.8427124023438,667.34326171875,675.4952087402344,uvh26
3,6,8,auto,0.8936685919761658,1018.3833618164062,287.0332946777344,1087.4801025390625,360.5705871582031,1052.9317321777344,323.80194091796875,uvh26
3,7,3,bike,0.859438419342041,1005.9521484375,165.76942443847656,1042.368896484375,213.8253631591797,1024.1605224609375,189.79739379882812,uvh26
3,8,3,bike,0.9018413424491882,1069.805419921875,406.0160217285156,1142.1680908203125,472.4036560058594,1105.9867553710938,439.2098388671875,uvh26
3,10,3,bike,0.7980220317840576,241.0615234375,226.57875061035156,298.3570251464844,278.34033203125,269.7092742919922,252.45954132080078,uvh26
3,11,3,bike,0.833122730255127,133.0163116455078,225.69992065429688,182.4241180419922,273.1567687988281,157.72021484375,249.4283447265625,uvh26
3,12,3,bike,0.858767032623291,244.29527282714844,120.78321838378906,265.2370910644531,157.50953674316406,254.76618194580078,139.14637756347656,uvh26
3,13,8,auto,0.8381524085998535,925.6316528320312,572.651123046875,1045.4630126953125,684.0482788085938,985.5473327636719,628.3497009277344,uvh26
3,14,8,auto,0.8302046060562134,600.7177124023438,322.5705871582031,683.9534301757812,393.08209228515625,642.3355712890625,357.8263397216797,uvh26
3,15,3,bike,0.8369478583335876,795.87939453125,214.39576721191406,832.7772216796875,263.24993896484375,814.3283081054688,238.8228530883789,uvh26
3,16,2,car,0.7604780793190002,1235.3687744140625,90.9430923461914,1295.8299560546875,135.2309112548828,1265.599365234375,113.08700180053711,uvh26
3,17,3,bike,0.7870615720748901,677.4617309570312,265.0063781738281,717.3060913085938,318.7566833496094,697.3839111328125,291.88153076171875,uvh26
3,18,3,bike,0.756367027759552,256.35858154296875,206.45111083984375,300.8309326171875,251.2729949951172,278.5947570800781,228.86205291748047,uvh26
3,19,8,auto,0.8452590107917786,843.8843383789062,245.36827087402344,925.80419921875,336.3635559082031,884.8442687988281,290.8659133911133,uvh26
3,20,3,bike,0.7970625162124634,1112.0426025390625,154.45245361328125,1148.159912109375,198.77755737304688,1130.1012573242188,176.61500549316406,uvh26
3,21,3,bike,0.8171778917312622,771.8678588867188,198.8328399658203,804.7259521484375,243.7196807861328,788.2969055175781,221.27626037597656,uvh26
3,22,3,bike,0.7879963517189026,1128.7967529296875,133.4160919189453,1161.8275146484375,175.8080596923828,1145.3121337890625,154.61207580566406,uvh26
3,23,8,auto,0.7115833163261414,407.200927734375,111.4046859741211,460.0213928222656,154.17279052734375,433.6111602783203,132.78873825073242,uvh26
3,24,3,bike,0.7303372025489807,1076.991943359375,100.73839569091797,1102.421630859375,132.02212524414062,1089.706787109375,116.3802604675293,uvh26
3,25,3,bike,0.7993705868721008,1293.574462890625,25.3171329498291,1314.308837890625,58.451263427734375,1303.941650390625,41.88419818878174,uvh26
3,26,3,bike,0.7191305756568909,923.8119506835938,153.6009521484375,961.1593627929688,196.85487365722656,942.4856567382812,175.22791290283203,uvh26
3,27,3,bike,0.7608818411827087,869.2706298828125,550.5735473632812,942.9205322265625,626.6620483398438,906.0955810546875,588.6177978515625,uvh26
3,28,2,car,0.8086245656013489,1359.18359375,48.19646453857422,1402.2698974609375,84.87686157226562,1380.7267456054688,66.53666305541992,uvh26
3,29,3,bike,0.7434211373329163,525.9293212890625,215.65782165527344,573.981689453125,260.2943115234375,549.9555053710938,237.97606658935547,uvh26
3,30,3,bike,0.7899317741394043,1307.588134765625,9.975261688232422,1324.1268310546875,36.71499252319336,1315.8574829101562,23.34512710571289,uvh26
3,31,8,auto,0.8253123164176941,1038.9993896484375,82.71548461914062,1074.6180419921875,121.21326446533203,1056.8087158203125,101.96437454223633,uvh26
3,32,3,bike,0.7607141733169556,1163.424560546875,66.35356140136719,1183.1517333984375,98.73796081542969,1173.2881469726562,82.54576110839844,uvh26
3,33,2,car,0.8223747611045837,1295.036376953125,90.3636474609375,1350.813232421875,139.0763397216797,1322.9248046875,114.7199935913086,uvh26
3,34,3,bike,0.6889870762825012,744.6729125976562,295.5502624511719,794.720458984375,363.14251708984375,769.6966857910156,329.3463897705078,uvh26
3,35,8,auto,0.6691104173660278,900.413818359375,122.8263931274414,947.7781982421875,167.98146057128906,924.0960083007812,145.40392684936523,uvh26
